0.000000	0.000000	0.500068
0.006667	0.000000	0.302474
0.013333	0.000000	0.209568
0.020000	0.000000	0.158723
0.026667	0.000000	0.127399
0.033333	0.000000	0.106346
0.040000	0.000000	0.091271
0.046667	0.000000	0.079959
0.053333	0.000000	0.071163
0.060000	0.000000	0.064130
0.066667	0.000000	0.058381
0.073333	0.000000	0.053595
0.080000	0.000000	0.049549
0.086667	0.000000	0.046086
0.093333	0.000000	0.043088
0.100000	0.000000	0.040469
0.106667	0.000000	0.038161
0.113333	0.000000	0.036114
0.120000	0.000000	0.034284
0.126667	0.000000	0.032641
0.133333	0.000000	0.031158
0.140000	0.000000	0.029812
0.146667	0.000000	0.028586
0.153333	0.000000	0.027465
0.160000	0.000000	0.026436
0.166667	0.000000	0.025490
0.173333	0.000000	0.024616
0.180000	0.000000	0.023807
0.186667	0.000000	0.023057
0.193333	0.000000	0.022359
0.200000	0.000000	0.021709
0.206667	0.000000	0.021102
0.213333	0.000000	0.020535
0.220000	0.000000	0.020004
0.226667	0.000000	0.019506
0.233333	0.000000	0.019038
0.240000	0.000000	0.018599
0.246667	0.000000	0.018185
0.253333	0.000000	0.017796
0.260000	0.000000	0.017429
0.266667	0.000000	0.017082
0.273333	0.000000	0.016755
0.280000	0.000000	0.016447
0.286667	0.000000	0.016155
0.293333	0.000000	0.015880
0.300000	0.000000	0.015619
0.306667	0.000000	0.015373
0.313333	0.000000	0.015141
0.320000	0.000000	0.014921
0.326667	0.000000	0.014714
0.333333	0.000000	0.014518
0.340000	0.000000	0.014333
0.346667	0.000000	0.014159
0.353333	0.000000	0.013994
0.360000	0.000000	0.013840
0.366667	0.000000	0.013695
0.373333	0.000000	0.013558
0.380000	0.000000	0.013431
0.386667	0.000000	0.013311
0.393333	0.000000	0.013200
0.400000	0.000000	0.013097
0.406667	0.000000	0.013001
0.413333	0.000000	0.012913
0.420000	0.000000	0.012832
0.426667	0.000000	0.012758
0.433333	0.000000	0.012691
0.440000	0.000000	0.012630
0.446667	0.000000	0.012577
0.453333	0.000000	0.012529
0.460000	0.000000	0.012489
0.466667	0.000000	0.012454
0.473333	0.000000	0.012427
0.480000	0.000000	0.012405
0.486667	0.000000	0.012389
0.493333	0.000000	0.012380
0.500000	0.000000	0.012377
0.506667	0.000000	0.012380
0.513333	0.000000	0.012389
0.520000	0.000000	0.012405
0.526667	0.000000	0.012427
0.533333	0.000000	0.012454
0.540000	0.000000	0.012489
0.546667	0.000000	0.012529
0.553333	0.000000	0.012577
0.560000	0.000000	0.012630
0.566667	0.000000	0.012691
0.573333	0.000000	0.012758
0.580000	0.000000	0.012832
0.586667	0.000000	0.012913
0.593333	0.000000	0.013001
0.600000	0.000000	0.013097
0.606667	0.000000	0.013200
0.613333	0.000000	0.013311
0.620000	0.000000	0.013431
0.626667	0.000000	0.013558
0.633333	0.000000	0.013695
0.640000	0.000000	0.013840
0.646667	0.000000	0.013994
0.653333	0.000000	0.014159
0.660000	0.000000	0.014333
0.666667	0.000000	0.014518
0.673333	0.000000	0.014714
0.680000	0.000000	0.014921
0.686667	0.000000	0.015141
0.693333	0.000000	0.015373
0.700000	0.000000	0.015619
0.706667	0.000000	0.015880
0.713333	0.000000	0.016155
0.720000	0.000000	0.016447
0.726667	0.000000	0.016755
0.733333	0.000000	0.017082
0.740000	0.000000	0.017429
0.746667	0.000000	0.017796
0.753333	0.000000	0.018185
0.760000	0.000000	0.018599
0.766667	0.000000	0.019038
0.773333	0.000000	0.019506
0.780000	0.000000	0.020004
0.786667	0.000000	0.020535
0.793333	0.000000	0.021102
0.800000	0.000000	0.021709
0.806667	0.000000	0.022359
0.813333	0.000000	0.023057
0.820000	0.000000	0.023807
0.826667	0.000000	0.024616
0.833333	0.000000	0.025490
0.840000	0.000000	0.026436
0.846667	0.000000	0.027465
0.853333	0.000000	0.028586
0.860000	0.000000	0.029812
0.866667	0.000000	0.031158
0.873333	0.000000	0.032641
0.880000	0.000000	0.034284
0.886667	0.000000	0.036114
0.893333	0.000000	0.038161
0.900000	0.000000	0.040469
0.906667	0.000000	0.043088
0.913333	0.000000	0.046086
0.920000	0.000000	0.049549
0.926667	0.000000	0.053595
0.933333	0.000000	0.058381
0.940000	0.000000	0.064130
0.946667	0.000000	0.071163
0.953333	0.000000	0.079959
0.960000	0.000000	0.091271
0.966667	0.000000	0.106346
0.973333	0.000000	0.127399
0.980000	0.000000	0.158723
0.986667	0.000000	0.209568
0.993333	0.000000	0.302474
1.000000	0.000000	0.500068
0.000000	0.006667	0.697779
0.006667	0.006667	0.500239
0.013333	0.006667	0.377056
0.020000	0.006667	0.297905
0.026667	0.006667	0.244508
0.033333	0.006667	0.206695
0.040000	0.006667	0.178760
0.046667	0.006667	0.157383
0.053333	0.006667	0.140543
0.060000	0.006667	0.126957
0.066667	0.006667	0.115779
0.073333	0.006667	0.106429
0.080000	0.006667	0.098496
0.086667	0.006667	0.091686
0.093333	0.006667	0.085777
0.100000	0.006667	0.080605
0.106667	0.006667	0.076042
0.113333	0.006667	0.071987
0.120000	0.006667	0.068362
0.126667	0.006667	0.065102
0.133333	0.006667	0.062156
0.140000	0.006667	0.059482
0.146667	0.006667	0.057045
0.153333	0.006667	0.054816
0.160000	0.006667	0.052769
0.166667	0.006667	0.050885
0.173333	0.006667	0.049145
0.180000	0.006667	0.047534
0.186667	0.006667	0.046038
0.193333	0.006667	0.044648
0.200000	0.006667	0.043352
0.206667	0.006667	0.042143
0.213333	0.006667	0.041012
0.220000	0.006667	0.039952
0.226667	0.006667	0.038959
0.233333	0.006667	0.038026
0.240000	0.006667	0.037149
0.246667	0.006667	0.036324
0.253333	0.006667	0.035546
0.260000	0.006667	0.034813
0.266667	0.006667	0.034122
0.273333	0.006667	0.033469
0.280000	0.006667	0.032853
0.286667	0.006667	0.032271
0.293333	0.006667	0.031721
0.300000	0.006667	0.031201
0.306667	0.006667	0.030710
0.313333	0.006667	0.030245
0.320000	0.006667	0.029807
0.326667	0.006667	0.029392
0.333333	0.006667	0.029001
0.340000	0.006667	0.028631
0.346667	0.006667	0.028283
0.353333	0.006667	0.027955
0.360000	0.006667	0.027646
0.366667	0.006667	0.027356
0.373333	0.006667	0.027084
0.380000	0.006667	0.026829
0.386667	0.006667	0.026590
0.393333	0.006667	0.026368
0.400000	0.006667	0.026162
0.406667	0.006667	0.025970
0.413333	0.006667	0.025794
0.420000	0.006667	0.025632
0.426667	0.006667	0.025484
0.433333	0.006667	0.025350
0.440000	0.006667	0.025229
0.446667	0.006667	0.025122
0.453333	0.006667	0.025028
0.460000	0.006667	0.024947
0.466667	0.006667	0.024878
0.473333	0.006667	0.024822
0.480000	0.006667	0.024779
0.486667	0.006667	0.024748
0.493333	0.006667	0.024730
0.500000	0.006667	0.024723
0.506667	0.006667	0.024730
0.513333	0.006667	0.024748
0.520000	0.006667	0.024779
0.526667	0.006667	0.024822
0.533333	0.006667	0.024878
0.540000	0.006667	0.024947
0.546667	0.006667	0.025028
0.553333	0.006667	0.025122
0.560000	0.006667	0.025229
0.566667	0.006667	0.025350
0.573333	0.006667	0.025484
0.580000	0.006667	0.025632
0.586667	0.006667	0.025794
0.593333	0.006667	0.025970
0.600000	0.006667	0.026162
0.606667	0.006667	0.026368
0.613333	0.006667	0.026590
0.620000	0.006667	0.026829
0.626667	0.006667	0.027084
0.633333	0.006667	0.027356
0.640000	0.006667	0.027646
0.646667	0.006667	0.027955
0.653333	0.006667	0.028283
0.660000	0.006667	0.028631
0.666667	0.006667	0.029001
0.673333	0.006667	0.029392
0.680000	0.006667	0.029807
0.686667	0.006667	0.030245
0.693333	0.006667	0.030710
0.700000	0.006667	0.031201
0.706667	0.006667	0.031721
0.713333	0.006667	0.032271
0.720000	0.006667	0.032853
0.726667	0.006667	0.033469
0.733333	0.006667	0.034122
0.740000	0.006667	0.034813
0.746667	0.006667	0.035546
0.753333	0.006667	0.036324
0.760000	0.006667	0.037149
0.766667	0.006667	0.038026
0.773333	0.006667	0.038959
0.780000	0.006667	0.039952
0.786667	0.006667	0.041012
0.793333	0.006667	0.042143
0.800000	0.006667	0.043352
0.806667	0.006667	0.044648
0.813333	0.006667	0.046038
0.820000	0.006667	0.047534
0.826667	0.006667	0.049145
0.833333	0.006667	0.050885
0.840000	0.006667	0.052769
0.846667	0.006667	0.054816
0.853333	0.006667	0.057045
0.860000	0.006667	0.059482
0.866667	0.006667	0.062156
0.873333	0.006667	0.065102
0.880000	0.006667	0.068362
0.886667	0.006667	0.071987
0.893333	0.006667	0.076042
0.900000	0.006667	0.080605
0.906667	0.006667	0.085777
0.913333	0.006667	0.091686
0.920000	0.006667	0.098496
0.926667	0.006667	0.106429
0.933333	0.006667	0.115779
0.940000	0.006667	0.126957
0.946667	0.006667	0.140543
0.953333	0.006667	0.157383
0.960000	0.006667	0.178760
0.966667	0.006667	0.206695
0.973333	0.006667	0.244508
0.980000	0.006667	0.297905
0.986667	0.006667	0.377056
0.993333	0.006667	0.500239
1.000000	0.006667	0.697779
0.000000	0.013333	0.790790
0.006667	0.013333	0.623628
0.013333	0.013333	0.500494
0.020000	0.013333	0.411313
0.026667	0.013333	0.346012
0.033333	0.013333	0.297146
0.040000	0.013333	0.259672
0.046667	0.013333	0.230249
0.053333	0.013333	0.206647
0.060000	0.013333	0.187357
0.066667	0.013333	0.171330
0.073333	0.013333	0.157823
0.080000	0.013333	0.146300
0.086667	0.013333	0.136362
0.093333	0.013333	0.127709
